company_name,category_name,month,amount
Prime & Co,Other Expense,2022-10,233880.1
Prime & Co,Other Expense,2022-11,282157.92
Prime & Co,Other Expense,2022-12,292074.9
Prime & Co,Other Expense,2023-01,276350.12
Prime & Co,Other Expense,2023-02,254393.77
Prime & Co,Other Expense,2023-03,273417.84
Prime & Co,Other Expense,2023-04,238636.93
Prime & Co,Other Expense,2023-05,253094.27
Prime & Co,Other Expense,2023-06,285072.53
Prime & Co,Other Expense,2023-07,288026.56
Prime & Co,Other Expense,2023-08,254308.48
Prime & Co,Other Expense,2023-09,236261.23
Prime & Co,Other Expense,2023-10,284027.97
Prime & Co,Other Expense,2023-11,256814.88
Prime & Co,Other Expense,2023-12,237379.91
Prime & Co,Other Expense,2024-01,248801.97
Prime & Co,Other Expense,2024-02,255236.35
Prime & Co,Other Expense,2024-03,270321.48
Prime & Co,Other Expense,2024-04,245338.51
Prime & Co,Other Expense,2024-05,291944.03
Prime & Co,Other Expense,2024-06,275231.7
Prime & Co,Other Expense,2024-07,283895.55
Prime & Co,Other Expense,2024-08,296297.02
Prime & Co,Other Expense,2024-09,243144.49
Prime & Co,Other Expense,2024-10,252191.21
Prime & Co,Other Expense,2024-11,250786.88
Prime & Co,Other Expense,2024-12,279885.51
Prime & Co,Other Expense,2025-01,296311.87
Prime & Co,Other Expense,2025-02,237335.79
Prime & Co,Other Expense,2025-03,300257.18
Prime & Co,Other Expense,2025-04,229337.73
Prime & Co,Other Expense,2025-05,295673.85
Prime & Co,Other Expense,2025-06,278666.69
Prime & Co,Other Expense,2025-07,257645.63
Prime & Co,Other Expense,2025-08,247507.14
Prime & Co,Other Expense,2025-09,275305.93
Prime & Co,Other Expense,2025-10,266954.49
Prime & Co,Other Expense,2025-11,249254.27
Prime & Co,Other Expense,2025-12,262082.3
Prime & Co,Other Expense,2026-01,299116.51
Prime & Co,Other Expense,2026-02,293028.37
Prime & Co,Other Expense,2026-03,280158.52
Prime & Co,Other Expense,2026-04,302214.49
Prime & Co,Other Expense,2026-05,244966.05
Prime & Co,Other Expense,2026-06,301888.18
Prime & Co,Other Expense,2026-07,233350.04
Prime & Co,Raw Materials,2022-01,357052.09
Prime & Co,Raw Materials,2022-02,396623.87
Prime & Co,Raw Materials,2022-03,400024.67
Prime & Co,Raw Materials,2022-04,331093.92
Prime & Co,Raw Materials,2022-05,358462.75
Prime & Co,Raw Materials,2022-06,309361.2
Prime & Co,Raw Materials,2022-07,353126.43
Prime & Co,Raw Materials,2022-08,391000.33
Prime & Co,Raw Materials,2022-09,308848.98
Prime & Co,Raw Materials,2022-10,304617.6
Prime & Co,Raw Materials,2022-11,369711.02
Prime & Co,Raw Materials,2022-12,337562.24
Prime & Co,Raw Materials,2023-01,370838.32
Prime & Co,Raw Materials,2023-02,325733.72
Prime & Co,Raw Materials,2023-03,304696.09
Prime & Co,Raw Materials,2023-04,299878.86
Prime & Co,Raw Materials,2023-05,304591.77
Prime & Co,Raw Materials,2023-06,355626.2
Prime & Co,Raw Materials,2023-07,320420.02
Prime & Co,Raw Materials,2023-08,312291.63
Prime & Co,Raw Materials,2023-09,319242.92
Prime & Co,Raw Materials,2023-10,326691.08
Prime & Co,Raw Materials,2023-11,399710.2
Prime & Co,Raw Materials,2023-12,338242.58
Prime & Co,Raw Materials,2024-01,333131.01
Prime & Co,Raw Materials,2024-02,347085.77
Prime & Co,Raw Materials,2024-03,361179.09
Prime & Co,Raw Materials,2024-04,310969.91
Prime & Co,Raw Materials,2024-05,329046.65
Prime & Co,Raw Materials,2024-06,358533.54
Prime & Co,Raw Materials,2024-07,348458.45
Prime & Co,Raw Materials,2024-08,358222.67
Prime & Co,Raw Materials,2024-09,382739.63
Prime & Co,Raw Materials,2024-10,346097.68
Prime & Co,Raw Materials,2024-11,301132.08
Prime & Co,Raw Materials,2024-12,357414.44
Prime & Co,Raw Materials,2025-01,350210.13
Prime & Co,Raw Materials,2025-02,389462.14
Prime & Co,Raw Materials,2025-03,374577.35
Prime & Co,Raw Materials,2025-04,305985.66
Prime & Co,Raw Materials,2025-05,356384.64
Prime & Co,Raw Materials,2025-06,376389.75
Prime & Co,Raw Materials,2025-07,355454.89
Prime & Co,Raw Materials,2025-08,373589.03
Prime & Co,Raw Materials,2025-09,399170.71
Prime & Co,Raw Materials,2025-10,369215.6
Prime & Co,Raw Materials,2025-11,307739.41
Prime & Co,Raw Materials,2025-12,384559.0
Prime & Co,Raw Materials,2026-01,324797.35
Prime & Co,Raw Materials,2026-02,374143.9
Prime & Co,Raw Materials,2026-03,304889.1
Prime & Co,Raw Materials,2026-04,377154.93
Prime & Co,Raw Materials,2026-05,400415.98
Prime & Co,Raw Materials,2026-06,392348.89
Prime & Co,Raw Materials,2026-07,397974.42
Prime & Co,Equipment Purchase,2022-01,83194.51
Prime & Co,Equipment Purchase,2022-02,84159.24
Prime & Co,Equipment Purchase,2022-03,101511.23
Prime & Co,Equipment Purchase,2022-04,93410.84
Prime & Co,Equipment Purchase,2022-05,92706.58
Prime & Co,Equipment Purchase,2022-06,81400.66
Prime & Co,Equipment Purchase,2022-07,107637.8
Prime & Co,Equipment Purchase,2022-08,105613.34
Prime & Co,Equipment Purchase,2022-09,81320.67
Prime & Co,Equipment Purchase,2022-10,85226.1
Prime & Co,Equipment Purchase,2022-11,92079.7
Prime & Co,Equipment Purchase,2022-12,88761.08
Prime & Co,Equipment Purchase,2023-01,82628.87
Prime & Co,Equipment Purchase,2023-02,80994.9
Prime & Co,Equipment Purchase,2023-03,87883.19
Prime & Co,Equipment Purchase,2023-04,97178.62
Prime & Co,Equipment Purchase,2023-05,94001.23
Prime & Co,Equipment Purchase,2023-06,81358.41
Prime & Co,Equipment Purchase,2023-07,101158.94
Prime & Co,Equipment Purchase,2023-08,95305.13
Prime & Co,Equipment Purchase,2023-09,87332.68
Prime & Co,Equipment Purchase,2023-10,104063.56
Prime & Co,Equipment Purchase,2023-11,91924.11
Prime & Co,Equipment Purchase,2023-12,84880.16
Prime & Co,Equipment Purchase,2024-01,92531.3
Prime & Co,Equipment Purchase,2024-02,105477.86
Prime & Co,Equipment Purchase,2024-03,81854.36
Prime & Co,Equipment Purchase,2024-04,107132.33
Prime & Co,Equipment Purchase,2024-05,100882.88
Prime & Co,Equipment Purchase,2024-06,81944.37
Prime & Co,Equipment Purchase,2024-07,89030.49
Prime & Co,Equipment Purchase,2024-08,105543.92
Prime & Co,Equipment Purchase,2024-09,105159.71
Prime & Co,Equipment Purchase,2024-10,80666.63
Prime & Co,Equipment Purchase,2024-11,81866.7
Prime & Co,Equipment Purchase,2024-12,104537.72
Prime & Co,Equipment Purchase,2025-01,88463.85
Prime & Co,Equipment Purchase,2025-02,103084.1
Prime & Co,Equipment Purchase,2025-03,87758.91
Prime & Co,Equipment Purchase,2025-04,108047.5
Prime & Co,Equipment Purchase,2025-05,103098.22
Prime & Co,Equipment Purchase,2025-06,107526.16
Prime & Co,Equipment Purchase,2025-07,103456.94
Prime & Co,Equipment Purchase,2025-08,106783.24
Prime & Co,Equipment Purchase,2025-09,82749.73
Prime & Co,Equipment Purchase,2025-10,85403.36
Prime & Co,Equipment Purchase,2025-11,95489.08
Prime & Co,Equipment Purchase,2025-12,87512.19
Prime & Co,Equipment Purchase,2026-01,84093.31
Prime & Co,Equipment Purchase,2026-02,105105.17
Prime & Co,Equipment Purchase,2026-03,106972.12
Prime & Co,Equipment Purchase,2026-04,108299.95
Prime & Co,Equipment Purchase,2026-05,96667.67
Prime & Co,Equipment Purchase,2026-06,84420.02
Prime & Co,Equipment Purchase,2026-07,89352.86
Prime & Co,Insurance,2022-01,432626.62
Prime & Co,Insurance,2022-02,371414.59
Prime & Co,Insurance,2022-03,350945.88
Prime & Co,Insurance,2022-04,331115.25
Prime & Co,Insurance,2022-05,374358.84
Prime & Co,Insurance,2022-06,384163.63
Prime & Co,Insurance,2022-07,435793.59
Prime & Co,Insurance,2022-08,430636.9
Prime & Co,Insurance,2022-09,348168.99
Prime & Co,Insurance,2022-10,364962.32
Prime & Co,Insurance,2022-11,424120.33
Prime & Co,Insurance,2022-12,428050.74
Prime & Co,Insurance,2023-01,387568.66
Prime & Co,Insurance,2023-02,380482.2
Prime & Co,Insurance,2023-03,436091.59
Prime & Co,Insurance,2023-04,401799.46
Prime & Co,Insurance,2023-05,390116.47
Prime & Co,Insurance,2023-06,403421.57
Prime & Co,Insurance,2023-07,373252.85
Prime & Co,Insurance,2023-08,433234.69
Prime & Co,Insurance,2023-09,432374.47
Prime & Co,Insurance,2023-10,422625.78
Prime & Co,Insurance,2023-11,435200.24
Prime & Co,Insurance,2023-12,343545.82
Prime & Co,Insurance,2024-01,334531.15
Prime & Co,Insurance,2024-02,338969.28
Prime & Co,Insurance,2024-03,357787.53
Prime & Co,Insurance,2024-04,429214.8
Prime & Co,Insurance,2024-05,353911.29
Prime & Co,Insurance,2024-06,434319.75
Prime & Co,Insurance,2024-07,366144.5
Prime & Co,Insurance,2024-08,383849.26
Prime & Co,Insurance,2024-09,338599.28
Prime & Co,Insurance,2024-10,389043.73
Prime & Co,Insurance,2024-11,422183.33
Prime & Co,Insurance,2024-12,399541.76
Prime & Co,Insurance,2025-01,393377.73
Prime & Co,Insurance,2025-02,338057.49
Prime & Co,Insurance,2025-03,328396.55
Prime & Co,Insurance,2025-04,381450.1
Prime & Co,Insurance,2025-05,426392.04
Prime & Co,Insurance,2025-06,330791.39
Prime & Co,Insurance,2025-07,428693.53
Prime & Co,Insurance,2025-08,369038.56
Prime & Co,Insurance,2025-09,432008.5
Prime & Co,Insurance,2025-10,437450.28
Prime & Co,Insurance,2025-11,346568.06
Prime & Co,Insurance,2025-12,424952.19
Prime & Co,Insurance,2026-01,355285.8
Prime & Co,Insurance,2026-02,382900.61
Prime & Co,Insurance,2026-03,403688.91
Prime & Co,Insurance,2026-04,370484.0
Prime & Co,Insurance,2026-05,377473.8
Prime & Co,Insurance,2026-06,423098.28
Prime & Co,Insurance,2026-07,425424.17
Prime & Co,Repairs & Maintenance,2022-01,94068.06
Prime & Co,Repairs & Maintenance,2022-02,92300.92
Prime & Co,Repairs & Maintenance,2022-03,75258.81
Prime & Co,Repairs & Maintenance,2022-04,85351.76
Prime & Co,Repairs & Maintenance,2022-05,72137.62
Prime & Co,Repairs & Maintenance,2022-06,91516.98
Prime & Co,Repairs & Maintenance,2022-07,74613.96
Prime & Co,Repairs & Maintenance,2022-08,84151.26
Prime & Co,Repairs & Maintenance,2022-09,74884.36
Prime & Co,Repairs & Maintenance,2022-10,76173.99
Prime & Co,Repairs & Maintenance,2022-11,73360.76
Prime & Co,Repairs & Maintenance,2022-12,79795.11
Prime & Co,Repairs & Maintenance,2023-01,72323.28
Prime & Co,Repairs & Maintenance,2023-02,88202.16
Prime & Co,Repairs & Maintenance,2023-03,82848.79
Prime & Co,Repairs & Maintenance,2023-04,92184.84
Prime & Co,Repairs & Maintenance,2023-05,83671.01
Prime & Co,Repairs & Maintenance,2023-06,82895.88
Prime & Co,Repairs & Maintenance,2023-07,85794.68
Prime & Co,Repairs & Maintenance,2023-08,77626.67
Prime & Co,Repairs & Maintenance,2023-09,89169.63
Prime & Co,Repairs & Maintenance,2023-10,87119.86
Prime & Co,Repairs & Maintenance,2023-11,75954.99
Prime & Co,Repairs & Maintenance,2023-12,86928.51
Prime & Co,Repairs & Maintenance,2024-01,82261.83
Prime & Co,Repairs & Maintenance,2024-02,72564.41
Prime & Co,Repairs & Maintenance,2024-03,74821.47
Prime & Co,Repairs & Maintenance,2024-04,94328.65
Prime & Co,Repairs & Maintenance,2024-05,80284.82
Prime & Co,Repairs & Maintenance,2024-06,70721.29
Prime & Co,Repairs & Maintenance,2024-07,89523.48
Prime & Co,Repairs & Maintenance,2024-08,83477.16
Prime & Co,Repairs & Maintenance,2024-09,80059.57
Prime & Co,Repairs & Maintenance,2024-10,89203.11
Prime & Co,Repairs & Maintenance,2024-11,76845.06
Prime & Co,Repairs & Maintenance,2024-12,70782.7
Prime & Co,Repairs & Maintenance,2025-01,83013.34
Prime & Co,Repairs & Maintenance,2025-02,71447.64
Prime & Co,Repairs & Maintenance,2025-03,87606.46
Prime & Co,Repairs & Maintenance,2025-04,71825.31
Prime & Co,Repairs & Maintenance,2025-05,89014.62
Prime & Co,Repairs & Maintenance,2025-06,91718.34
Prime & Co,Repairs & Maintenance,2025-07,93904.14
Prime & Co,Repairs & Maintenance,2025-08,89277.42
Prime & Co,Repairs & Maintenance,2025-09,86288.93
Prime & Co,Repairs & Maintenance,2025-10,70230.7
Prime & Co,Repairs & Maintenance,2025-11,83864.23
Prime & Co,Repairs & Maintenance,2025-12,87018.88
Prime & Co,Repairs & Maintenance,2026-01,70237.15
Prime & Co,Repairs & Maintenance,2026-02,94104.9
Prime & Co,Repairs & Maintenance,2026-03,82627.7
Prime & Co,Repairs & Maintenance,2026-04,71387.3
Prime & Co,Repairs & Maintenance,2026-05,87504.12
Prime & Co,Repairs & Maintenance,2026-06,73496.78
Prime & Co,Repairs & Maintenance,2026-07,72257.6
Skyline Pvt Ltd,Office Supplies,2022-01,103843.27
Skyline Pvt Ltd,Office Supplies,2022-02,97661.79
Skyline Pvt Ltd,Office Supplies,2022-03,111364.88
Skyline Pvt Ltd,Office Supplies,2022-04,91898.65
Skyline Pvt Ltd,Office Supplies,2022-05,110671.04
Skyline Pvt Ltd,Office Supplies,2022-06,92604.43
Skyline Pvt Ltd,Office Supplies,2022-07,107608.3
Skyline Pvt Ltd,Office Supplies,2022-08,111432.02
Skyline Pvt Ltd,Office Supplies,2022-09,89095.46
Skyline Pvt Ltd,Office Supplies,2022-10,90449.14
Skyline Pvt Ltd,Office Supplies,2022-11,108020.98
Skyline Pvt Ltd,Office Supplies,2022-12,106298.16
Skyline Pvt Ltd,Office Supplies,2023-01,100594.57
Skyline Pvt Ltd,Office Supplies,2023-02,93705.45
Skyline Pvt Ltd,Office Supplies,2023-03,100756.15
Skyline Pvt Ltd,Office Supplies,2023-04,88112.01
Skyline Pvt Ltd,Office Supplies,2023-05,109969.77
Skyline Pvt Ltd,Office Supplies,2023-06,103795.64
Skyline Pvt Ltd,Office Supplies,2023-07,100028.84
Skyline Pvt Ltd,Office Supplies,2023-08,104438.64
Skyline Pvt Ltd,Office Supplies,2023-09,100381.37
Skyline Pvt Ltd,Office Supplies,2023-10,104483.59
Skyline Pvt Ltd,Office Supplies,2023-11,94245.65
Skyline Pvt Ltd,Office Supplies,2023-12,91302.44
Skyline Pvt Ltd,Office Supplies,2024-01,91102.6
Skyline Pvt Ltd,Office Supplies,2024-02,96199.64
Skyline Pvt Ltd,Office Supplies,2024-03,110969.97
Skyline Pvt Ltd,Office Supplies,2024-04,101924.23
Skyline Pvt Ltd,Office Supplies,2024-05,83966.24
Skyline Pvt Ltd,Office Supplies,2024-06,89706.1
Skyline Pvt Ltd,Office Supplies,2024-07,100884.41
Skyline Pvt Ltd,Office Supplies,2024-08,107992.94
Skyline Pvt Ltd,Office Supplies,2024-09,104809.08
Skyline Pvt Ltd,Office Supplies,2024-10,109945.45
Skyline Pvt Ltd,Office Supplies,2024-11,85888.85
Skyline Pvt Ltd,Office Supplies,2024-12,98563.36
Skyline Pvt Ltd,Office Supplies,2025-01,107088.72
Skyline Pvt Ltd,Office Supplies,2025-02,107069.53
Skyline Pvt Ltd,Office Supplies,2025-03,85158.02
Skyline Pvt Ltd,Office Supplies,2025-04,105503.37
Skyline Pvt Ltd,Office Supplies,2025-05,101990.3
Skyline Pvt Ltd,Office Supplies,2025-06,90296.79
Skyline Pvt Ltd,Office Supplies,2025-07,86165.5
Skyline Pvt Ltd,Office Supplies,2025-08,107529.25
Skyline Pvt Ltd,Office Supplies,2025-09,90480.8
Skyline Pvt Ltd,Office Supplies,2025-10,84302.16
Skyline Pvt Ltd,Office Supplies,2025-11,96369.85
Skyline Pvt Ltd,Office Supplies,2025-12,95773.61
Skyline Pvt Ltd,Office Supplies,2026-01,109665.82
Skyline Pvt Ltd,Office Supplies,2026-02,85983.72
Skyline Pvt Ltd,Office Supplies,2026-03,93667.04
Skyline Pvt Ltd,Office Supplies,2026-04,92672.0
Skyline Pvt Ltd,Office Supplies,2026-05,89581.03
Skyline Pvt Ltd,Office Supplies,2026-06,92221.99
Skyline Pvt Ltd,Office Supplies,2026-07,88659.6
Skyline Pvt Ltd,Rent,2022-01,343476.97
Skyline Pvt Ltd,Rent,2022-02,307755.72
Skyline Pvt Ltd,Rent,2022-03,275232.59
Skyline Pvt Ltd,Rent,2022-04,268818.53
Skyline Pvt Ltd,Rent,2022-05,291648.37
Skyline Pvt Ltd,Rent,2022-06,353976.38
Skyline Pvt Ltd,Rent,2022-07,304191.1
Skyline Pvt Ltd,Rent,2022-08,359105.77
Skyline Pvt Ltd,Rent,2022-09,276151.75
Skyline Pvt Ltd,Rent,2022-10,280236.2
Skyline Pvt Ltd,Rent,2022-11,300363.0
Skyline Pvt Ltd,Rent,2022-12,341786.95
Skyline Pvt Ltd,Rent,2023-01,337394.59
Skyline Pvt Ltd,Rent,2023-02,284622.5
Skyline Pvt Ltd,Rent,2023-03,355045.51
Skyline Pvt Ltd,Rent,2023-04,296608.36
Skyline Pvt Ltd,Rent,2023-05,319508.23
Skyline Pvt Ltd,Rent,2023-06,343917.22
Skyline Pvt Ltd,Rent,2023-07,349491.1
Skyline Pvt Ltd,Rent,2023-08,278583.5
Skyline Pvt Ltd,Rent,2023-09,328449.25
Skyline Pvt Ltd,Rent,2023-10,299901.1
Skyline Pvt Ltd,Rent,2023-11,303793.93
Skyline Pvt Ltd,Rent,2023-12,303034.09
Skyline Pvt Ltd,Rent,2024-01,292433.32
Skyline Pvt Ltd,Rent,2024-02,276518.77
Skyline Pvt Ltd,Rent,2024-03,327233.0
Skyline Pvt Ltd,Rent,2024-04,271954.07
Skyline Pvt Ltd,Rent,2024-05,299297.24
Skyline Pvt Ltd,Rent,2024-06,288289.15
Skyline Pvt Ltd,Rent,2024-07,356063.42
Skyline Pvt Ltd,Rent,2024-08,297473.74
Skyline Pvt Ltd,Rent,2024-09,333953.61
Skyline Pvt Ltd,Rent,2024-10,273618.26
Skyline Pvt Ltd,Rent,2024-11,289613.09
Skyline Pvt Ltd,Rent,2024-12,293114.17
Skyline Pvt Ltd,Rent,2025-01,352785.96
Skyline Pvt Ltd,Rent,2025-02,302743.3
Skyline Pvt Ltd,Rent,2025-03,307657.11
Skyline Pvt Ltd,Rent,2025-04,300821.86
Skyline Pvt Ltd,Rent,2025-05,281225.53
Skyline Pvt Ltd,Rent,2025-06,307670.38
Skyline Pvt Ltd,Rent,2025-07,334938.5
Skyline Pvt Ltd,Rent,2025-08,316312.4
Skyline Pvt Ltd,Rent,2025-09,296643.35
Skyline Pvt Ltd,Rent,2025-10,355296.71
Skyline Pvt Ltd,Rent,2025-11,272830.48
Skyline Pvt Ltd,Rent,2025-12,289826.91
Skyline Pvt Ltd,Rent,2026-01,360056.85
Skyline Pvt Ltd,Rent,2026-02,286617.85
Skyline Pvt Ltd,Rent,2026-03,282306.78
Skyline Pvt Ltd,Rent,2026-04,274136.92
Skyline Pvt Ltd,Rent,2026-05,313694.14
Skyline Pvt Ltd,Rent,2026-06,290122.49
Skyline Pvt Ltd,Rent,2026-07,267734.68
Skyline Pvt Ltd,Utilities,2022-01,338268.91
Skyline Pvt Ltd,Utilities,2022-02,325122.71
Skyline Pvt Ltd,Utilities,2022-03,265368.2
Skyline Pvt Ltd,Utilities,2022-04,353105.64
Skyline Pvt Ltd,Utilities,2022-05,302614.66
Skyline Pvt Ltd,Utilities,2022-06,284579.86
Skyline Pvt Ltd,Utilities,2022-07,333169.03
Skyline Pvt Ltd,Utilities,2022-08,279093.55
Skyline Pvt Ltd,Utilities,2022-09,284897.01
Skyline Pvt Ltd,Utilities,2022-10,268504.05
Skyline Pvt Ltd,Utilities,2022-11,340311.16
Skyline Pvt Ltd,Utilities,2022-12,290605.45
Skyline Pvt Ltd,Utilities,2023-01,282627.31
Skyline Pvt Ltd,Utilities,2023-02,271056.02
Skyline Pvt Ltd,Utilities,2023-03,269535.6
Skyline Pvt Ltd,Utilities,2023-04,272153.53
Skyline Pvt Ltd,Utilities,2023-05,330961.34
Skyline Pvt Ltd,Utilities,2023-06,298278.61
Skyline Pvt Ltd,Utilities,2023-07,273714.34
Skyline Pvt Ltd,Utilities,2023-08,324008.33
Skyline Pvt Ltd,Utilities,2023-09,279693.12
Skyline Pvt Ltd,Utilities,2023-10,354845.88
Skyline Pvt Ltd,Utilities,2023-11,327023.9
Skyline Pvt Ltd,Utilities,2023-12,301241.89
Skyline Pvt Ltd,Utilities,2024-01,330300.31
Skyline Pvt Ltd,Utilities,2024-02,292039.21
Skyline Pvt Ltd,Utilities,2024-03,299757.15
Skyline Pvt Ltd,Utilities,2024-04,349973.95
Skyline Pvt Ltd,Utilities,2024-05,287460.25
Skyline Pvt Ltd,Utilities,2024-06,272268.44
Skyline Pvt Ltd,Utilities,2024-07,314727.41
Skyline Pvt Ltd,Utilities,2024-08,276987.85
Skyline Pvt Ltd,Utilities,2024-09,276546.65
Skyline Pvt Ltd,Utilities,2024-10,323792.64
Skyline Pvt Ltd,Utilities,2024-11,313311.89
Skyline Pvt Ltd,Utilities,2024-12,297655.56
Skyline Pvt Ltd,Utilities,2025-01,292981.17
Skyline Pvt Ltd,Utilities,2025-02,349280.05
Skyline Pvt Ltd,Utilities,2025-03,267316.98
Skyline Pvt Ltd,Utilities,2025-04,281523.42
Skyline Pvt Ltd,Utilities,2025-05,298864.06
Skyline Pvt Ltd,Utilities,2025-06,353568.6
Skyline Pvt Ltd,Utilities,2025-07,290695.36
Skyline Pvt Ltd,Utilities,2025-08,317067.33
Skyline Pvt Ltd,Utilities,2025-09,296092.34
Skyline Pvt Ltd,Utilities,2025-10,298173.27
Skyline Pvt Ltd,Utilities,2025-11,314595.38
Skyline Pvt Ltd,Utilities,2025-12,276453.54
Skyline Pvt Ltd,Utilities,2026-01,349916.63
Skyline Pvt Ltd,Utilities,2026-02,303210.86
Skyline Pvt Ltd,Utilities,2026-03,281008.36
Skyline Pvt Ltd,Utilities,2026-04,280311.92
Skyline Pvt Ltd,Utilities,2026-05,328576.0
Skyline Pvt Ltd,Utilities,2026-06,267169.42
Skyline Pvt Ltd,Utilities,2026-07,290058.9
Skyline Pvt Ltd,Salaries,2022-01,23537.43
Skyline Pvt Ltd,Salaries,2022-02,25811.06
Skyline Pvt Ltd,Salaries,2022-03,20833.79
Skyline Pvt Ltd,Salaries,2022-04,24963.22
Skyline Pvt Ltd,Salaries,2022-05,23963.21
Skyline Pvt Ltd,Salaries,2022-06,25770.83
Skyline Pvt Ltd,Salaries,2022-07,23005.14
Skyline Pvt Ltd,Salaries,2022-08,26970.42
Skyline Pvt Ltd,Salaries,2022-09,26267.8
Skyline Pvt Ltd,Salaries,2022-10,23968.91
Skyline Pvt Ltd,Salaries,2022-11,27765.64
Skyline Pvt Ltd,Salaries,2022-12,21052.67
Skyline Pvt Ltd,Salaries,2023-01,22542.31
Skyline Pvt Ltd,Salaries,2023-02,21834.28
Skyline Pvt Ltd,Salaries,2023-03,27068.72
Skyline Pvt Ltd,Salaries,2023-04,21595.17
Skyline Pvt Ltd,Salaries,2023-05,25377.47
Skyline Pvt Ltd,Salaries,2023-06,24690.24
Skyline Pvt Ltd,Salaries,2023-07,21239.61
Skyline Pvt Ltd,Salaries,2023-08,27194.12
Skyline Pvt Ltd,Salaries,2023-09,23663.07
Skyline Pvt Ltd,Salaries,2023-10,21160.06
Skyline Pvt Ltd,Salaries,2023-11,24003.62
Skyline Pvt Ltd,Salaries,2023-12,26677.59
Skyline Pvt Ltd,Salaries,2024-01,23803.67
Skyline Pvt Ltd,Salaries,2024-02,26784.98
Skyline Pvt Ltd,Salaries,2024-03,20890.72
Skyline Pvt Ltd,Salaries,2024-04,20858.47
Skyline Pvt Ltd,Salaries,2024-05,23541.37
Skyline Pvt Ltd,Salaries,2024-06,25648.29
Skyline Pvt Ltd,Salaries,2024-07,21062.04
Skyline Pvt Ltd,Salaries,2024-08,22212.62
Skyline Pvt Ltd,Salaries,2024-09,22198.15
Skyline Pvt Ltd,Salaries,2024-10,24558.98
Skyline Pvt Ltd,Salaries,2024-11,21586.1
Skyline Pvt Ltd,Salaries,2024-12,22637.28
Skyline Pvt Ltd,Salaries,2025-01,23107.96
Skyline Pvt Ltd,Salaries,2025-02,23843.15
Skyline Pvt Ltd,Salaries,2025-03,24154.39
Skyline Pvt Ltd,Salaries,2025-04,21030.01
Skyline Pvt Ltd,Salaries,2025-05,22516.11
Skyline Pvt Ltd,Salaries,2025-06,21941.04
Skyline Pvt Ltd,Salaries,2025-07,25415.79
Skyline Pvt Ltd,Salaries,2025-08,26111.17
Skyline Pvt Ltd,Salaries,2025-09,20808.4
Skyline Pvt Ltd,Salaries,2025-10,20679.43
Skyline Pvt Ltd,Salaries,2025-11,21182.64
Skyline Pvt Ltd,Salaries,2025-12,25976.56
Skyline Pvt Ltd,Salaries,2026-01,24881.13
Skyline Pvt Ltd,Salaries,2026-02,24585.92
Skyline Pvt Ltd,Salaries,2026-03,27717.85
Skyline Pvt Ltd,Salaries,2026-04,27228.21
Skyline Pvt Ltd,Salaries,2026-05,21612.05
Skyline Pvt Ltd,Salaries,2026-06,25687.9
Skyline Pvt Ltd,Salaries,2026-07,24151.92
Skyline Pvt Ltd,Travel,2022-01,268421.87
Skyline Pvt Ltd,Travel,2022-02,298169.35
Skyline Pvt Ltd,Travel,2022-03,299972.87
Skyline Pvt Ltd,Travel,2022-04,259947.92
Skyline Pvt Ltd,Travel,2022-05,302614.54
Skyline Pvt Ltd,Travel,2022-06,293353.04
Skyline Pvt Ltd,Travel,2022-07,261876.28
Skyline Pvt Ltd,Travel,2022-08,296728.51
Skyline Pvt Ltd,Travel,2022-09,318384.63
Skyline Pvt Ltd,Travel,2022-10,237977.35
Skyline Pvt Ltd,Travel,2022-11,241580.11
Skyline Pvt Ltd,Travel,2022-12,321544.49
Skyline Pvt Ltd,Travel,2023-01,283557.81
Skyline Pvt Ltd,Travel,2023-02,279996.25
Skyline Pvt Ltd,Travel,2023-03,246256.85
Skyline Pvt Ltd,Travel,2023-04,249994.71
Skyline Pvt Ltd,Travel,2023-05,283145.92
Skyline Pvt Ltd,Travel,2023-06,281858.86
Skyline Pvt Ltd,Travel,2023-07,291464.33
Skyline Pvt Ltd,Travel,2023-08,255641.11
Skyline Pvt Ltd,Travel,2023-09,295189.41
Skyline Pvt Ltd,Travel,2023-10,257321.15
Skyline Pvt Ltd,Travel,2023-11,261615.64
Skyline Pvt Ltd,Travel,2023-12,319434.74
Skyline Pvt Ltd,Travel,2024-01,277941.27
Skyline Pvt Ltd,Travel,2024-02,307394.02
Skyline Pvt Ltd,Travel,2024-03,306322.36
Skyline Pvt Ltd,Travel,2024-04,256755.17
Skyline Pvt Ltd,Travel,2024-05,277930.51
Skyline Pvt Ltd,Travel,2024-06,260400.71
Skyline Pvt Ltd,Travel,2024-07,274526.83
Skyline Pvt Ltd,Travel,2024-08,244816.54
Skyline Pvt Ltd,Travel,2024-09,259829.82
Skyline Pvt Ltd,Travel,2024-10,240809.56
Skyline Pvt Ltd,Travel,2024-11,274854.15
Skyline Pvt Ltd,Travel,2024-12,275795.61
Skyline Pvt Ltd,Travel,2025-01,307771.21
Skyline Pvt Ltd,Travel,2025-02,284350.43
Skyline Pvt Ltd,Travel,2025-03,302128.04
Skyline Pvt Ltd,Travel,2025-04,239830.0
Skyline Pvt Ltd,Travel,2025-05,313050.64
Skyline Pvt Ltd,Travel,2025-06,251708.89
Skyline Pvt Ltd,Travel,2025-07,266625.64
Skyline Pvt Ltd,Travel,2025-08,241982.54
